transaction_id,timestamp,sender_id,receiver_id,amount,currency,tx_type,is_fraud,flag_reason
TXN-14869314,2026-01-24T19:57:00.187276,ACC-8060-APOY,ACC-7569-JKEU,10132.3,USD,ach,0,
TXN-66488543,2026-01-22T15:04:00.187276,ACC-0850-MXFO,ACC-8291-FLED,7753.45,USD,wire,0,
TXN-56682179,2026-03-21T16:16:00.187276,ACC-4610-MBAA,ACC-3597-YYKC,4887.84,USD,ach,0,
TXN-31972035,2025-12-10T03:34:00.187276,ACC-6849-IHCP,ACC-4739-QGFO,4564.09,USD,wire,0,
TXN-67211503,2026-02-13T15:33:00.187276,ACC-5795-NCSY,ACC-5851-BJFQ,1817.46,USD,internal,0,
TXN-08420220,2026-01-18T07:53:00.187276,ACC-7391-EZJG,ACC-7228-YSYB,1805.37,USD,internal,0,
TXN-14898364,2026-03-13T14:24:00.187276,ACC-4356-SSZP,ACC-3597-YYKC,2340.12,USD,internal,0,
TXN-69167769,2026-03-25T17:45:00.187276,ACC-5586-JMMG,ACC-5851-BJFQ,12392.77,USD,ach,0,
TXN-84098453,2026-06-01T15:05:00.187276,ACC-6124-BPTV,ACC-9680-LSCO,7946.19,USD,internal,0,
TXN-23799019,2025-12-28T02:17:00.187276,ACC-5842-NZFN,ACC-5900-CNXF,74680.57,USD,swift,1,large_transfer|off_hours
TXN-97151714,2026-01-01T11:38:00.187276,ACC-0986-PEOK,ACC-2492-KRUJ,7723.06,USD,swift,0,
TXN-82541780,2026-05-01T20:45:00.187276,ACC-4739-QGFO,ACC-5732-RWSY,375.47,USD,internal,0,
TXN-36597602,2025-12-09T18:23:00.187276,ACC-3400-ZCRC,ACC-7701-XHLG,5200.71,USD,wire,0,
TXN-26309840,2026-04-25T21:09:00.187276,ACC-5583-HXSZ,ACC-4613-OTIS,4342.01,USD,ach,0,
TXN-72326213,2026-01-12T15:56:00.187276,ACC-4944-FXJX,ACC-0597-MQZU,14893.21,USD,swift,0,
TXN-83803680,2026-04-02T07:34:00.187276,ACC-5508-YSNF,ACC-0783-QPQL,2038.2,USD,internal,0,
TXN-83931465,2026-01-08T00:44:00.187276,ACC-2492-KRUJ,ACC-0064-WODP,14681.93,USD,wire,0,
TXN-40141284,2025-12-14T04:39:00.187276,ACC-5602-HIUK,ACC-7701-XHLG,8002.41,USD,ach,0,
TXN-69376903,2026-02-10T09:32:00.187276,ACC-4185-ASUS,ACC-5732-RWSY,11494.07,USD,wire,0,
TXN-64890618,2026-05-27T08:49:00.187276,ACC-7412-BCEU,ACC-7753-YQDB,3130.92,USD,wire,0,
TXN-30734295,2026-05-09T20:38:00.187276,ACC-5037-BMXF,ACC-0036-HDOW,11121.09,USD,swift,0,
TXN-39772665,2026-03-31T02:44:00.187276,ACC-4490-DZNU,ACC-4356-SSZP,7583.24,USD,internal,0,
TXN-80939366,2026-02-06T18:46:00.187276,ACC-4944-OVZR,ACC-1671-JDZW,10104.35,USD,internal,0,
TXN-68307742,2026-02-07T05:06:00.187276,ACC-5508-YSNF,ACC-6018-ESKO,3354.59,USD,internal,0,
TXN-34008012,2026-02-16T20:45:00.187276,ACC-4600-SXTZ,ACC-0634-OPGP,10197.31,USD,swift,0,
TXN-20902096,2025-12-21T06:51:00.187276,ACC-6124-BPTV,ACC-0250-XIOR,10459.81,USD,swift,0,
TXN-28245694,2026-01-16T04:34:00.187276,ACC-5586-JMMG,ACC-4272-FVCX,3652.47,USD,ach,0,
TXN-75458431,2026-02-23T17:19:00.187276,ACC-4490-DZNU,ACC-3360-OWCI,6219.53,USD,swift,0,
TXN-38468095,2026-04-30T11:18:00.187276,ACC-3028-BOGM,ACC-2464-REDL,4987.43,USD,wire,0,
TXN-91131491,2026-04-03T06:15:00.187276,ACC-4185-ASUS,ACC-5037-BMXF,4063.5,USD,wire,0,
TXN-81634601,2025-12-27T02:01:00.187276,ACC-9020-XNJH,ACC-3360-OWCI,3294.4,USD,ach,0,
TXN-93149647,2026-03-04T05:08:00.187276,ACC-9841-XCIO,ACC-8795-ZOQY,187166.19,USD,ach,1,large_transfer|off_hours
TXN-03898704,2026-03-20T02:45:00.187276,ACC-2280-VMVP,ACC-0712-LKHL,7020.44,USD,internal,0,
TXN-73318829,2026-02-25T03:33:00.187276,ACC-3360-OWCI,ACC-9715-GQPO,1524.19,USD,swift,0,
TXN-03788022,2026-02-28T01:33:00.187276,ACC-3400-ZCRC,ACC-7226-BBFO,12968.07,USD,ach,0,
TXN-80562070,2025-12-13T03:45:00.187276,ACC-1370-ISNN,ACC-0793-KCVU,6292.79,USD,ach,0,
TXN-71197066,2026-01-28T05:24:00.187276,ACC-7561-RVOL,ACC-1304-IHKT,8282.11,USD,internal,0,
TXN-69857848,2026-02-12T10:56:00.187276,ACC-2161-ZAAB,ACC-9500-KEMX,2565.09,USD,internal,0,
TXN-44351379,2026-01-20T23:56:00.187276,ACC-2446-IMOY,ACC-0783-QPQL,14855.34,USD,wire,0,
TXN-68357074,2026-04-21T21:03:00.187276,ACC-9020-XNJH,ACC-3400-ZCRC,11476.87,USD,swift,0,
TXN-70292146,2026-01-13T15:24:00.187276,ACC-2149-VUDK,ACC-8462-PUQY,59067.52,USD,swift,1,large_transfer
TXN-08223249,2026-05-26T04:11:00.187276,ACC-5842-NZFN,ACC-5758-HHNI,1294.13,USD,ach,1,off_hours|smurfing
TXN-77413942,2026-01-04T22:43:00.187276,ACC-9592-QVZL,ACC-1326-USAH,7920.52,USD,internal,0,
TXN-60396791,2026-02-15T07:15:00.187276,ACC-0850-MXFO,ACC-9500-KEMX,8496.78,USD,ach,0,
TXN-40670741,2026-02-23T17:02:00.187276,ACC-6001-GSVS,ACC-9614-XKQA,11405.81,USD,wire,0,
TXN-37787702,2026-03-22T07:34:00.187276,ACC-4490-DZNU,ACC-3993-TGSA,191.28,USD,ach,0,
TXN-16483615,2025-12-30T11:04:00.187276,ACC-7229-BQGW,ACC-7226-BBFO,14661.07,USD,wire,0,
TXN-86877591,2026-04-22T20:24:00.187276,ACC-1481-BDWR,ACC-4272-FVCX,4102.87,USD,wire,0,
TXN-79749335,2026-06-02T04:07:00.187276,ACC-9254-HTKO,ACC-4613-OTIS,2731.35,USD,internal,0,
TXN-10594187,2025-12-13T01:47:00.187276,ACC-4039-NPGB,ACC-3216-JNUZ,4524.19,USD,ach,0,
TXN-05742372,2026-05-03T07:53:00.187276,ACC-7229-BQGW,ACC-5003-COSZ,11346.36,USD,ach,0,
TXN-39658511,2026-06-03T18:15:00.187276,ACC-3597-KHOD,ACC-5037-BMXF,1510.4,USD,ach,0,
TXN-54741031,2025-12-28T05:48:00.187276,ACC-1712-VODY,ACC-9175-KWZI,14535.36,USD,internal,0,
TXN-15058213,2025-12-16T15:27:00.187276,ACC-5068-KTBX,ACC-7599-EZCC,3460.67,USD,swift,0,
TXN-30744011,2026-03-29T00:53:00.187276,ACC-7701-XHLG,ACC-8766-UUNS,11593.9,USD,internal,0,
TXN-23526642,2026-02-10T17:14:00.187276,ACC-4345-GDCM,ACC-0712-LKHL,10689.57,USD,ach,0,
TXN-45610562,2026-03-18T05:33:00.187276,ACC-7099-CPXC,ACC-0926-ANOM,6698.8,USD,internal,0,
TXN-08581141,2026-01-03T23:15:00.187276,ACC-1515-PFEI,ACC-7230-ENSG,8343.36,USD,swift,0,
TXN-67982735,2026-01-03T19:15:00.187276,ACC-1462-CCYF,ACC-6124-BPTV,8990.75,USD,internal,0,
TXN-58247773,2026-03-16T19:28:00.187276,ACC-6780-LMDA,ACC-5732-RWSY,13521.98,USD,ach,0,
TXN-59308933,2026-05-04T11:20:00.187276,ACC-6527-FWXK,ACC-4356-SSZP,4070.34,USD,internal,0,
TXN-31973701,2026-04-13T23:14:00.187276,ACC-0941-FUKL,ACC-0640-NKQH,4531.3,USD,wire,0,
TXN-94217435,2026-03-11T03:25:00.187276,ACC-7230-ENSG,ACC-6124-BPTV,9269.2,USD,swift,0,
TXN-32171181,2026-01-04T05:29:00.187276,ACC-4898-SNZB,ACC-3148-KZXU,1069.83,USD,ach,1,off_hours|smurfing
TXN-56389605,2026-02-23T05:48:00.187276,ACC-3508-LUMJ,ACC-3597-YYKC,4747.04,USD,swift,0,
TXN-18516019,2026-02-28T04:57:00.187276,ACC-2161-ZAAB,ACC-7787-USXO,11740.52,USD,internal,0,
TXN-77083478,2026-03-15T04:02:00.187276,ACC-1877-IYLU,ACC-9669-ZKOC,13984.4,USD,ach,0,
TXN-49039344,2026-05-09T12:21:00.187276,ACC-1326-USAH,ACC-1625-PKIJ,14297.42,USD,swift,0,
TXN-87229802,2026-01-31T10:01:00.187276,ACC-0499-CKYW,ACC-1877-IYLU,10111.02,USD,ach,0,
TXN-26596201,2026-05-20T04:25:00.187276,ACC-4345-GDCM,ACC-7655-VOZN,6375.76,USD,swift,0,
TXN-75938829,2025-12-27T09:48:00.187276,ACC-9680-LSCO,ACC-8213-DHAO,7623.86,USD,swift,0,
TXN-42036826,2026-04-26T21:00:00.187276,ACC-5586-JMMG,ACC-6124-BPTV,9590.8,USD,wire,0,
TXN-63484081,2026-01-05T02:52:00.187276,ACC-4976-XHSF,ACC-1481-BDWR,9209.53,USD,swift,0,
TXN-68222594,2026-03-03T03:16:00.187276,ACC-2428-YFEX,ACC-6849-GUOW,137077.74,USD,swift,1,large_transfer|off_hours
TXN-95155025,2026-04-06T16:47:00.187276,ACC-9794-NASO,ACC-8795-ZOQY,14965.66,USD,swift,0,
TXN-67822865,2026-01-04T04:36:00.187276,ACC-6780-LMDA,ACC-9669-ZKOC,12478.2,USD,ach,0,
TXN-39474853,2026-03-08T04:31:00.187276,ACC-7421-DLCM,ACC-6018-ESKO,7269.74,USD,swift,0,
TXN-18878815,2026-01-02T09:56:00.187276,ACC-0078-BYKV,ACC-3473-RBKV,4538.95,USD,wire,0,
TXN-10915427,2025-12-14T05:51:00.187276,ACC-4976-XHSF,ACC-6001-GSVS,3696.5,USD,ach,0,
TXN-50627424,2026-04-29T00:31:00.187276,ACC-2750-KPNZ,ACC-1124-SOAJ,11976.45,USD,ach,0,
TXN-70656535,2026-01-25T15:52:00.187276,ACC-4613-OTIS,ACC-6987-MLVW,9230.9,USD,ach,0,
TXN-55909384,2026-04-03T13:37:00.187276,ACC-0303-UHBZ,ACC-2464-REDL,4211.26,USD,wire,0,
TXN-17436668,2026-05-04T23:01:00.187276,ACC-2446-IMOY,ACC-4444-PWOU,4923.47,USD,swift,0,
TXN-28618190,2026-01-07T03:52:00.187276,ACC-9388-GPIW,ACC-3993-TGSA,4735.39,USD,swift,0,
TXN-91004315,2026-05-14T07:47:00.187276,ACC-5003-COSZ,ACC-9500-KEMX,9279.57,USD,internal,0,
TXN-53236122,2026-05-15T13:15:00.187276,ACC-6078-HYTP,ACC-5393-LCZP,3616.66,USD,wire,0,
TXN-05185284,2026-01-24T06:54:00.187276,ACC-1968-NBYW,ACC-0640-NKQH,8966.57,USD,swift,0,
TXN-57713494,2026-03-27T00:41:00.187276,ACC-6247-NKGO,ACC-4976-XHSF,8345.94,USD,swift,0,
TXN-32587306,2026-02-19T23:21:00.187276,ACC-5068-KTBX,ACC-1326-USAH,851.49,USD,internal,0,
TXN-71765088,2025-12-11T10:18:00.187276,ACC-8291-FLED,ACC-3360-OWCI,7606.3,USD,swift,0,
TXN-20127476,2026-03-23T16:41:00.187276,ACC-4981-LFIU,ACC-7599-EZCC,2550.44,USD,wire,0,
TXN-86186267,2026-02-03T04:12:00.187276,ACC-5586-JMMG,ACC-6849-IHCP,2564.72,USD,swift,0,
TXN-30073272,2026-05-02T18:59:00.187276,ACC-1326-USAH,ACC-0986-PEOK,1742.5,USD,wire,0,
TXN-69505945,2026-02-15T13:02:00.187276,ACC-1992-AVFL,ACC-7045-NDZV,672.08,USD,swift,0,
TXN-22500636,2026-04-27T01:37:00.187276,ACC-6001-GSVS,ACC-5508-YSNF,3750.6,USD,wire,0,
TXN-54591708,2026-04-03T03:32:00.187276,ACC-7022-XMNL,ACC-4039-NPGB,12986.09,USD,wire,0,
TXN-55747878,2026-02-07T02:01:00.187276,ACC-4668-ELIB,ACC-0078-BYKV,12922.68,USD,swift,0,
TXN-04840287,2026-01-20T14:18:00.187276,ACC-7421-DLCM,ACC-4490-DZNU,8572.61,USD,internal,0,
TXN-93164781,2026-05-10T12:20:00.187276,ACC-7172-GIQB,ACC-0358-QCKT,8612.4,USD,wire,0,
TXN-21185331,2026-01-12T02:08:00.187276,ACC-2428-YFEX,ACC-3216-JNUZ,87451.59,USD,swift,1,large_transfer|off_hours
TXN-61655146,2026-04-12T23:46:00.187276,ACC-6047-IZOL,ACC-9473-UQMZ,5658.83,USD,wire,0,
TXN-19342738,2026-05-19T21:35:00.187276,ACC-7725-MTMH,ACC-0616-VSXH,14048.22,USD,internal,0,
TXN-89555591,2026-04-04T10:30:00.187276,ACC-1462-CCYF,ACC-6247-NKGO,14583.65,USD,internal,0,
TXN-93666958,2025-12-25T12:35:00.187276,ACC-3597-YYKC,ACC-7421-DLCM,7445.99,USD,internal,0,
TXN-86513487,2026-02-19T05:45:00.187276,ACC-9041-VDOL,ACC-0976-ZKPF,11835.14,USD,wire,0,
TXN-33051765,2025-12-19T22:50:00.187276,ACC-9031-FJTH,ACC-5758-HHNI,1907.35,USD,ach,0,
TXN-27454694,2026-03-31T09:10:00.187276,ACC-3597-YYKC,ACC-9592-QVZL,14935.63,USD,ach,0,
TXN-17585098,2026-05-24T04:20:00.187276,ACC-0941-FUKL,ACC-7022-XMNL,9836.09,USD,internal,0,
TXN-76279117,2025-12-30T06:52:00.187276,ACC-4976-XHSF,ACC-5037-BMXF,5975.31,USD,internal,0,
TXN-80682370,2026-06-06T02:37:00.187276,ACC-2506-PTOT,ACC-8462-PUQY,3240.65,USD,wire,0,
TXN-27499659,2026-01-11T13:24:00.187276,ACC-4981-LFIU,ACC-7099-CPXC,170.54,USD,internal,0,
TXN-49104267,2026-01-08T08:54:00.187276,ACC-3216-JNUZ,ACC-3480-KKBG,5776.9,USD,wire,0,
TXN-98623746,2026-01-04T05:33:00.187276,ACC-4610-MBAA,ACC-0712-LKHL,11613.23,USD,ach,0,
TXN-67176083,2026-05-22T16:19:00.187276,ACC-0634-OPGP,ACC-8462-PUQY,9609.71,USD,ach,1,structuring
TXN-79952799,2026-03-24T14:53:00.187276,ACC-3480-KKBG,ACC-6780-LMDA,13454.06,USD,ach,0,
TXN-27552946,2026-01-09T13:56:00.187276,ACC-3597-YYKC,ACC-8060-APOY,11876.6,USD,ach,0,
TXN-53519217,2026-02-17T15:15:00.187276,ACC-4944-OVZR,ACC-9388-GPIW,10831.64,USD,internal,0,
TXN-14500627,2026-06-02T20:04:00.187276,ACC-0788-KGMR,ACC-2464-REDL,7790.35,USD,ach,0,
TXN-19299304,2026-03-19T01:51:00.187276,ACC-8795-ZOQY,ACC-1587-WKZR,9385.5,USD,internal,1,structuring|off_hours
TXN-35280151,2026-02-27T23:34:00.187276,ACC-1481-BDWR,ACC-0640-NKQH,5512.92,USD,ach,0,
TXN-01711978,2026-04-07T21:11:00.187276,ACC-5758-HHNI,ACC-3315-VVSM,3275.36,USD,wire,0,
TXN-35997728,2026-03-20T11:28:00.187276,ACC-7226-BBFO,ACC-2212-TFGZ,6260.71,USD,swift,0,
TXN-74193646,2025-12-30T15:44:00.187276,ACC-4345-GDCM,ACC-0870-ERAL,1299.78,USD,wire,0,
TXN-72700327,2026-04-18T02:01:00.187276,ACC-7763-RRAB,ACC-6372-BDKA,8817.24,USD,wire,0,
TXN-56139437,2026-02-26T17:37:00.187276,ACC-2563-POZA,ACC-4283-KWUY,3704.97,USD,swift,0,
TXN-20463072,2026-01-07T09:49:00.187276,ACC-7391-EZJG,ACC-5851-BJFQ,11138.32,USD,ach,0,
TXN-33090220,2026-01-07T19:55:00.187276,ACC-5970-VIPZ,ACC-8301-GCPS,7471.37,USD,internal,0,
TXN-53535805,2026-04-21T12:00:00.187276,ACC-0870-ERAL,ACC-0570-RYGX,5609.45,USD,internal,0,
TXN-40160410,2026-01-07T19:31:00.187276,ACC-0358-QCKT,ACC-6849-GUOW,1004.89,USD,wire,0,
TXN-62613151,2026-04-15T09:42:00.187276,ACC-3360-OWCI,ACC-7569-JKEU,2544.88,USD,ach,0,
TXN-44553334,2026-02-11T23:07:00.187276,ACC-5393-LCZP,ACC-3480-KKBG,11124.66,USD,wire,0,
TXN-07595730,2025-12-19T04:25:00.187276,ACC-6474-RGRX,ACC-7099-CPXC,9919.31,USD,ach,1,structuring|off_hours
TXN-24973455,2026-03-01T02:36:00.187276,ACC-0078-BYKV,ACC-3028-BOGM,12398.66,USD,internal,0,
TXN-82680531,2026-01-08T11:53:00.187276,ACC-7937-EVBY,ACC-0120-ZCJY,12074.85,USD,wire,0,
TXN-96917333,2026-03-20T22:06:00.187276,ACC-2280-VMVP,ACC-4048-YPOO,12680.46,USD,internal,0,
TXN-30031917,2025-12-31T04:39:00.187276,ACC-9841-XCIO,ACC-0634-OPGP,955.86,USD,ach,1,off_hours|smurfing
TXN-52623353,2026-04-27T02:19:00.187276,ACC-1304-IHKT,ACC-0570-RYGX,9232.76,USD,wire,1,structuring|off_hours
TXN-73394359,2026-05-26T08:04:00.187276,ACC-4739-QGFO,ACC-1760-IAHC,3117.66,USD,ach,0,
TXN-51061098,2026-03-26T10:13:00.187276,ACC-5749-GTZM,ACC-6047-IZOL,4233.39,USD,wire,0,
TXN-25745923,2026-02-06T11:36:00.187276,ACC-9473-UQMZ,ACC-9500-KEMX,14619.59,USD,wire,0,
TXN-63424488,2026-05-05T22:42:00.187276,ACC-8541-BAKI,ACC-3216-JNUZ,8898.84,USD,wire,0,
TXN-24510222,2026-03-30T16:18:00.187276,ACC-0870-ERAL,ACC-8060-APOY,13894.33,USD,swift,0,
TXN-19011154,2026-06-06T18:30:00.187276,ACC-0358-QCKT,ACC-1124-SOAJ,1166.58,USD,ach,0,
TXN-39569264,2026-01-12T13:16:00.187276,ACC-4976-XHSF,ACC-0850-MXFO,7017.52,USD,swift,0,
TXN-60252804,2026-01-08T12:32:00.187276,ACC-2735-MMIK,ACC-0850-MXFO,4659.2,USD,internal,0,
TXN-66846444,2026-01-07T21:20:00.187276,ACC-0788-KGMR,ACC-3700-QZNW,10468.33,USD,wire,0,
TXN-66598261,2026-02-02T05:19:00.187276,ACC-3315-VVSM,ACC-7763-RRAB,5973.85,USD,wire,0,
TXN-42573194,2026-05-31T04:26:00.187276,ACC-4600-SXTZ,ACC-5815-OWDA,14283.84,USD,swift,0,
TXN-05750102,2026-04-30T18:45:00.187276,ACC-2750-KPNZ,ACC-1760-IAHC,12068.26,USD,ach,0,
TXN-67965512,2026-01-08T19:13:00.187276,ACC-3860-DKYE,ACC-2492-KRUJ,3012.09,USD,swift,0,
TXN-44515537,2026-03-14T16:50:00.187276,ACC-6780-LMDA,ACC-5842-NZFN,8812.48,USD,wire,0,
TXN-92630976,2025-12-13T21:22:00.187276,ACC-4981-LFIU,ACC-6434-RHEA,1425.08,USD,internal,0,
TXN-14971032,2026-01-08T03:39:00.187276,ACC-0634-OPGP,ACC-7412-BCEU,54422.34,USD,ach,1,large_transfer|off_hours
TXN-00227527,2026-01-25T03:27:00.187276,ACC-9794-NASO,ACC-4613-OTIS,9230.89,USD,ach,0,
TXN-92910656,2026-05-23T04:41:00.187276,ACC-1326-USAH,ACC-3597-YYKC,961.64,USD,internal,0,
TXN-05284751,2026-03-16T23:36:00.187276,ACC-6124-BPTV,ACC-0153-GUNW,9479.78,USD,wire,0,
TXN-13695887,2026-03-16T17:32:00.187276,ACC-4850-YYUJ,ACC-8795-ZOQY,13694.52,USD,internal,0,
TXN-18407906,2026-03-18T05:21:00.187276,ACC-3993-TGSA,ACC-6849-GUOW,1716.03,USD,ach,1,off_hours|smurfing
TXN-18380508,2026-01-17T22:25:00.187276,ACC-6849-IHCP,ACC-8213-DHAO,12253.46,USD,wire,0,
TXN-73391980,2026-02-03T14:04:00.187276,ACC-1968-NBYW,ACC-6819-TKHS,14031.33,USD,ach,0,
TXN-79783110,2026-01-23T02:47:00.187276,ACC-6372-BDKA,ACC-9209-SNGQ,471.69,USD,internal,0,
TXN-09155940,2026-05-03T13:19:00.187276,ACC-4185-ASUS,ACC-4981-LFIU,8154.76,USD,ach,0,
TXN-21144856,2026-04-12T02:15:00.187276,ACC-3993-TGSA,ACC-6849-GUOW,99760.1,USD,internal,1,large_transfer|off_hours
TXN-98504700,2026-01-23T04:13:00.187276,ACC-0634-OPGP,ACC-9175-KWZI,9773.59,USD,wire,1,structuring|off_hours
TXN-13553981,2026-03-05T04:30:00.187276,ACC-8301-GCPS,ACC-6247-NKGO,14232.97,USD,swift,0,
TXN-21171315,2026-05-24T05:21:00.187276,ACC-0021-ZDAL,ACC-0616-VSXH,13349.52,USD,internal,0,
TXN-26293648,2026-02-04T16:47:00.187276,ACC-0640-NKQH,ACC-0926-ANOM,11023.22,USD,internal,0,
TXN-25010399,2026-01-10T03:56:00.187276,ACC-9820-FVJQ,ACC-4283-KWUY,9391.21,USD,ach,1,structuring|off_hours
TXN-46173304,2026-05-21T13:16:00.187276,ACC-5749-GTZM,ACC-4739-QGFO,11192.88,USD,ach,0,
TXN-11053591,2026-03-07T05:20:00.187276,ACC-7022-XMNL,ACC-3148-KZXU,10066.87,USD,internal,0,
TXN-28357877,2026-04-01T19:26:00.187276,ACC-0499-CKYW,ACC-0078-BYKV,3887.04,USD,wire,0,
TXN-92821225,2025-12-08T20:34:00.187276,ACC-4944-FXJX,ACC-0570-RYGX,13274.05,USD,swift,0,
TXN-07658306,2026-03-15T06:44:00.187276,ACC-8851-TRSL,ACC-7787-USXO,9781.99,USD,ach,0,
TXN-69147202,2026-01-19T09:14:00.187276,ACC-1587-WKZR,ACC-0941-FUKL,350.17,USD,internal,0,
TXN-41363569,2026-01-03T21:31:00.187276,ACC-0640-NKQH,ACC-8301-GCPS,10993.18,USD,wire,0,
TXN-24626090,2026-03-05T14:49:00.187276,ACC-4613-OTIS,ACC-1968-NBYW,14139.51,USD,ach,0,
TXN-80477052,2026-05-13T03:20:00.187276,ACC-5892-MVLV,ACC-1304-IHKT,133116.86,USD,internal,1,large_transfer|off_hours
TXN-99002894,2026-02-06T22:13:00.187276,ACC-1326-USAH,ACC-7599-EZCC,2346.17,USD,internal,0,
TXN-38604290,2025-12-09T08:15:00.187276,ACC-5508-YSNF,ACC-0634-OPGP,9023.22,USD,ach,0,
TXN-24098379,2026-01-01T19:23:00.187276,ACC-7172-GIQB,ACC-2456-LPEI,7129.88,USD,wire,0,
TXN-05668733,2026-02-25T07:40:00.187276,ACC-5508-YSNF,ACC-3315-VVSM,1412.5,USD,swift,0,
TXN-74598990,2026-01-25T07:06:00.187276,ACC-2446-IMOY,ACC-9680-LSCO,717.02,USD,swift,0,
TXN-74128344,2026-04-07T03:24:00.187276,ACC-9041-VDOL,ACC-4490-DZNU,2309.4,USD,wire,0,
TXN-51872731,2025-12-30T16:32:00.187276,ACC-9500-KEMX,ACC-7045-NDZV,8866.41,USD,wire,0,
TXN-83753158,2026-03-18T11:36:00.187276,ACC-4048-YPOO,ACC-4272-FVCX,8612.08,USD,ach,0,
TXN-56891221,2026-04-09T04:15:00.187276,ACC-1587-WKZR,ACC-1515-PFEI,8589.74,USD,ach,0,
TXN-64742771,2026-01-08T09:21:00.187276,ACC-4976-XHSF,ACC-7421-DLCM,12136.49,USD,ach,0,
TXN-47335189,2025-12-19T08:15:00.187276,ACC-0976-ZKPF,ACC-9592-QVZL,14959.17,USD,ach,0,
TXN-88077047,2026-05-10T03:30:00.187276,ACC-0499-CKYW,ACC-6780-LMDA,5852.08,USD,swift,0,
TXN-88704792,2026-04-29T06:04:00.187276,ACC-9031-FJTH,ACC-5970-VIPZ,11808.93,USD,swift,0,
TXN-47635241,2026-01-06T08:19:00.187276,ACC-5851-BJFQ,ACC-5842-NZFN,11387.74,USD,wire,0,
TXN-55250251,2026-01-05T13:59:00.187276,ACC-0926-ANOM,ACC-8851-TRSL,13208.03,USD,swift,0,
TXN-38328521,2026-02-14T07:51:00.187276,ACC-7228-YSYB,ACC-4272-FVCX,610.11,USD,internal,0,
TXN-44071187,2026-03-21T23:49:00.187276,ACC-9680-LSCO,ACC-1587-WKZR,5967.1,USD,internal,0,
TXN-19061189,2026-06-03T02:13:00.187276,ACC-6849-IHCP,ACC-0597-MQZU,352.48,USD,internal,0,
TXN-00021283,2026-02-26T04:03:00.187276,ACC-4048-YPOO,ACC-2506-PTOT,14588.82,USD,ach,0,
TXN-75984690,2026-01-12T04:57:00.187276,ACC-6819-TKHS,ACC-2662-WECQ,10945.55,USD,wire,0,
TXN-83973072,2026-01-26T09:23:00.187276,ACC-5623-LIPJ,ACC-6001-GSVS,7292.68,USD,internal,0,
TXN-32445697,2025-12-23T12:00:00.187276,ACC-7391-EZJG,ACC-3148-KZXU,7626.59,USD,ach,0,
TXN-41469965,2026-04-22T13:11:00.187276,ACC-3508-LUMJ,ACC-4283-KWUY,3779.88,USD,swift,0,
TXN-59904757,2025-12-21T06:55:00.187276,ACC-3661-ATVI,ACC-4898-SNZB,7601.64,USD,wire,0,
TXN-28165203,2026-05-31T19:25:00.187276,ACC-1712-VODY,ACC-9680-LSCO,2704.88,USD,swift,0,
TXN-61233232,2026-05-08T12:32:00.187276,ACC-0870-ERAL,ACC-9254-HTKO,12471.51,USD,wire,0,
TXN-54217004,2026-02-18T19:34:00.187276,ACC-0634-OPGP,ACC-1304-IHKT,1471.07,USD,wire,1,smurfing
TXN-85432514,2026-05-31T19:40:00.187276,ACC-6247-NKGO,ACC-4976-XHSF,9037.07,USD,wire,0,
TXN-10350214,2026-02-04T03:48:00.187276,ACC-4739-QGFO,ACC-6047-IZOL,14507.02,USD,internal,0,
TXN-56838228,2026-03-27T08:04:00.187276,ACC-2662-WECQ,ACC-2735-MMIK,7027.14,USD,swift,0,
TXN-19264281,2026-05-06T22:10:00.187276,ACC-5508-YSNF,ACC-0597-MQZU,8443.78,USD,internal,0,
TXN-22695832,2026-02-23T16:16:00.187276,ACC-6325-GLSU,ACC-2149-VUDK,9626.89,USD,internal,0,
TXN-90238017,2026-02-13T15:55:00.187276,ACC-6987-MLVW,ACC-7725-MTMH,2865.98,USD,ach,0,
TXN-35039786,2025-12-23T14:35:00.187276,ACC-1671-JDZW,ACC-4356-SSZP,10833.18,USD,swift,0,
TXN-10457754,2026-02-22T04:08:00.187276,ACC-1968-NBYW,ACC-6987-MLVW,578.02,USD,ach,0,
TXN-76298742,2026-03-06T18:55:00.187276,ACC-5673-LFQT,ACC-3993-TGSA,11784.21,USD,internal,0,
TXN-38245167,2026-04-17T05:04:00.187276,ACC-9254-HTKO,ACC-7230-ENSG,2757.98,USD,wire,0,
TXN-68458251,2026-04-07T23:57:00.187276,ACC-0021-ZDAL,ACC-8620-EARQ,13693.74,USD,internal,0,
TXN-61072913,2026-05-24T21:24:00.187276,ACC-4739-QGFO,ACC-0640-NKQH,11831.95,USD,internal,0,
TXN-71959632,2026-03-14T03:47:00.187276,ACC-0299-TKLU,ACC-4944-FXJX,852.47,USD,wire,0,
TXN-95278928,2026-04-08T01:42:00.187276,ACC-1671-JDZW,ACC-0712-LKHL,7971.09,USD,swift,0,
TXN-94901519,2025-12-21T23:18:00.187276,ACC-0597-MQZU,ACC-1877-IYLU,14808.51,USD,swift,0,
TXN-06762252,2026-01-14T06:05:00.187276,ACC-8766-UUNS,ACC-0976-ZKPF,5022.81,USD,ach,0,
TXN-18314367,2026-02-27T15:13:00.187276,ACC-2428-YFEX,ACC-1304-IHKT,752.91,USD,wire,1,smurfing
TXN-56410780,2026-01-11T14:37:00.187276,ACC-0850-MXFO,ACC-8291-FLED,14481.65,USD,swift,0,
